	X071017.C1D2	X071017.C2D1	X071017.C2D3	X071817.C1D2	X071817.C2D1	X072617.C1D1	X072617.C1D2	X072617.C1D3	X072617.C2D1	X072617.C2D2	X080317.C1D1	X080317.C1D2	X080317.C1D3	X080317.C2D1	X081817.C1D1	X081817.C1D2	X081817.C1D3	X081817.C2D1	X082417.C1D1	X082417.C1D2	X082417.C1D3	X082417.C2D1	X083017.C1D1	X083017.C1D2	X083017.C1D3	X083017.C2D1
Eukaryota; Opisthokonta; Metazoa; Ctenophora; Ctenophora_X; Ctenophora_XX; Beroe; Beroe_forskalii	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Ctenophora; Ctenophora_X; Ctenophora_XX; Ctenophora_XXX; Ctenophora_XXX_sp.	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	12	0	0	0
Eukaryota; Opisthokonta; Metazoa; Ctenophora; Ctenophora_X; Ctenophora_XX; Lampocteis; Lampocteis_cruentiventer	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Ctenophora; Ctenophora_X; Ctenophora_XX; Thalassocalyce; Thalassocalyce_inconstans	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Echinodermata; Echinodermata_X; Echinodermata_XX; Ptilocrinus; Ptilocrinus_clarki	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Entoprocta; Entoprocta_X; Entoprocta_XX; Barentsia; Barentsia_discreta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Gastrotricha; Gastrotricha_X; Gastrotricha_XX; Heterolepidoderma; Heterolepidoderma_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	0	2	0	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Gastrotricha; Gastrotricha_X; Gastrotricha_XX; Lepidodermella; Lepidodermella_intermedia	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Hemichordata; Hemichordata_X; Hemichordata_XX; Harrimania; Harrimania_planktophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Metazoa_X; Metazoa_XX; Metazoa_XXX; Metazoa_XXXX; Metazoa_XXXX_sp.	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Mollusca; Bivalvia; Heteroconchia; Gemma; Gemma_gemma	0	0	0	0	0	0	0	0	7	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Mollusca; Bivalvia; Heteroconchia; Mulinia; Mulinia_lateralis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Mollusca; Bivalvia; Heteroconchia; Mya; Mya_arenaria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Eukaryota; Opisthokonta; Metazoa; Mollusca; Bivalvia; Mytiloida; Leiosolenus; Leiosolenus_obesus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Mollusca; Bivalvia; Ostreoida; Crassostrea; Crassostrea_virginica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Mollusca; Gastropoda; Heterobranchia; Berthella; Berthella_californica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Mollusca; Gastropoda; Heterobranchia; Berthella; Berthella_martensi	2	2	7	1	0	1	2	2	0	0	1	1	0	1	1	0	1	1	1	1	1	0	1	0	2	1
Eukaryota; Opisthokonta; Metazoa; Mollusca; Gastropoda; Neritopsina; Alcadia; Alcadia_dysonia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Mollusca; Polyplacophora; Polyplacophora_X; Chaetopleura; Chaetopleura_apiculata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Nematoda; Chromadorea; Chromadorea_X; Paraphelenchus; Paraphelenchus_sp.	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Placozoa; Placozoa_X; Placozoa_XX; Trichoplax; Trichoplax_sp.	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0
Eukaryota; Opisthokonta; Metazoa; Platyhelminthes; Turbellaria; Polycladida; Paraplanocera; Paraplanocera_oligoglena	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Platyhelminthes; Turbellaria; Prolecithophora; Plagiostomum; Plagiostomum_stellatum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Platyhelminthes; Turbellaria; Rhabdocoela; Bresslauilla; Bresslauilla_relicta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Porifera; Porifera_X; Demospongiae; Cliona; Cliona_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Rotifera; Rotifera_X; Rotifera_XX; Ascomorpha; Ascomorpha_ovalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Eukaryota; Opisthokonta; Metazoa; Rotifera; Rotifera_X; Rotifera_XX; Cephalodella; Cephalodella_forficula	0	0	0	8	1	2	0	0	874	0	2404	968	3194	3109	890	344	2915	127	1	0	4	1	831	1539	85	4382
Eukaryota; Opisthokonta; Metazoa; Rotifera; Rotifera_X; Rotifera_XX; Floscularia; Floscularia_decora	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Rotifera; Rotifera_X; Rotifera_XX; Rotifera_XXX; Rotifera_XXX_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0
Eukaryota; Opisthokonta; Metazoa; Rotifera; Rotifera_X; Rotifera_XX; Synchaeta; Synchaeta_tremula/oblonga	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	1	0	0	3
Eukaryota; Opisthokonta; Opisthokonta_X; Opisthokonta_XX; Opisthokonta_XXX; Opisthokonta_XXXX; Opisthokonta_XXXXX; Opisthokonta_XXXXX_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Eukaryota; Protalveolata; Protalveolata_X; Colponemea; Colponemida; Colponemidae; Colponema; Colponema_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Eukaryota; Rhizaria; Cercozoa; Cercozoa_X; Cercozoa_XX; Cercozoa_XXX; Cercozoa_XXXX; Cercozoa_XXXX_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	9	0	1	0	0	0
Eukaryota; Rhizaria; Cercozoa; Endomyxa-Ascetosporea; Paradinida; Paradinidae; Paradinidae_X; Paradinidae_X_sp.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Rhizaria; Cercozoa; Endomyxa-Ascetosporea; Paradinida; Paradinidae; Paradinium; Paradinium_poucheti	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
Eukaryota; Rhizaria; Cercozoa; Endomyxa; Reticulosida; Filoretidae; Filoreta; Filoreta_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Eukaryota; Rhizaria; Cercozoa; Endomyxa; Vampyrellida; Leptophryidae; Leptophryidae_X; Leptophryidae_X_sp.	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Rhizaria; Cercozoa; Endomyxa; Vampyrellida; op14-lineage; op14-lineage_X; op14-lineage_X_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0
Eukaryota; Rhizaria; Cercozoa; Endomyxa; Vampyrellida; Penardia-lineage; Penardia-lineage_X; Penardia-lineage_X_sp.	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Rhizaria; Cercozoa; Endomyxa; Vampyrellida; Sey055-lineage; Sey055-lineage_X; Sey055-lineage_X_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	7	19	9	10
Eukaryota; Rhizaria; Cercozoa; Endomyxa; Vampyrellida; Vampyrellida_X; Thalassomyxa; Thalassomyxa_sp.	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Rhizaria; Cercozoa; Endomyxa; Vampyrellida; Vampyrellida_X; Vampyrellida_clade_B; Vampyrellida_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
Eukaryota; Rhizaria; Cercozoa; Endomyxa; Vampyrellida; Vampyrellida_X; Vampyrellida_XX; Vampyrellida_XX_sp.	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Rhizaria; Cercozoa; Filosa-Chlorarachnea; Chlorarachnida; Chlorarachnida_X; Chlorarachnida_XX; Chlorarachnida_XX_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Eukaryota; Rhizaria; Cercozoa; Filosa-Chlorarachnea; Chlorarachnida; Chlorarachnida_X; Norrisiella; Norisiella_sphaerica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Eukaryota; Rhizaria; Cercozoa; Filosa-Granofilosea; Cryptofilida; Novel-Gran-1; Novel-Gran-1_X; Novel-Gran-1_X_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Eukaryota; Rhizaria; Cercozoa; Filosa-Granofilosea; Filosa-Granofilosea_X; Massiteriidae; Massisteria; Massisteria_marina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Eukaryota; Rhizaria; Cercozoa; Filosa-Granofilosea; Filosa-Granofilosea_X; Massiteriidae; Massisteria; Massisteria_sp.	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
Eukaryota; Rhizaria; Cercozoa; Filosa-Granofilosea; Filosa-Granofilosea_X; Novel-Gran-234; Novel-Gran-234_X; Novel-Gran-234_X_sp.	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Rhizaria; Cercozoa; Filosa-Granofilosea; Filosa-Granofilosea_X; Novel-Gran-5; Novel-Gran-5_X; Novel-Gran-5_X_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
Eukaryota; Rhizaria; Cercozoa; Filosa-Granofilosea; Filosa-Granofilosea_X; Novel-Massiteriidae; Novel-Massiteriidae_X; Novel-Massiteriidae_X_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
Eukaryota; Rhizaria; Cercozoa; Filosa-Imbricatea; Euglyphida; Euglyphida_X; Euglyphida_XX; Euglyphida_XX_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Eukaryota; Rhizaria; Cercozoa; Filosa-Imbricatea; Euglyphida; Paulinellidae; Paulinella; Paulinella_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	28	0	1	1	0	8	11	3	4
Eukaryota; Rhizaria; Cercozoa; Filosa-Imbricatea; Filosa-Imbricatea_X; Novel-clade-2; Novel-clade-2_X; Novel-clade-2_X_sp.	0	0	0	0	3	1	0	0	0	0	0	0	1	3	1	0	0	0	42	4	9	5	0	0	2	0
Eukaryota; Rhizaria; Cercozoa; Filosa-Imbricatea; Marimonadida; Marimonadida_X; Marimonadida_XX; Marimonadida_XX_sp.	10	0	1	1	0	0	0	0	0	1	3	0	2	3	0	0	0	2	7	0	7	2	82	35	1	0
Eukaryota; Rhizaria; Cercozoa; Filosa-Imbricatea; Thaumatomonadida; Thaumatomonadida_X; Thaumatomonadida_XX; Thaumatomonadida_XX_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Eukaryota; Rhizaria; Cercozoa; Filosa-Imbricatea; Thaumatomonadida; Thaumatomonadidae; Thaumatomastix; Thaumatomastix_sp.	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
Eukaryota; Rhizaria; Cercozoa; Filosa-Sarcomonadea; Cercomonadida; Cercomonadidae; Cercomonas; Cercomonas_sp.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Rhizaria; Cercozoa; Filosa-Sarcomonadea; Cercomonadida; Paracercomonadidae; Paracercomonas; Paracercomonas_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Eukaryota; Rhizaria; Cercozoa; Filosa-Sarcomonadea; Glissomonadida; Allapsidae; Orciraptor; Orciraptor_agilis	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Rhizaria; Cercozoa; Filosa-Sarcomonadea; Glissomonadida; Sandonidae; Neoheteromita; Neoheteromita_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Eukaryota; Rhizaria; Cercozoa; Filosa-Sarcomonadea; Pansomonadida; Pansomonadida_X; Pansomonadida_XX; Pansomonadida_XX_sp.	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
Eukaryota; Rhizaria; Cercozoa; Filosa-Thecofilosea; Cryomonadida; Cryomonadida_X; Cryomonadida_XX; Cryomonadida_XX_sp.	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1
Eukaryota; Rhizaria; Cercozoa; Filosa-Thecofilosea; Cryomonadida; Cryothecomonas-lineage; Cryothecomonas; Cryothecomonas_aestivalis	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	39	25	4	1	0	66	12	1	2
Eukaryota; Rhizaria; Cercozoa; Filosa-Thecofilosea; Cryomonadida; Cryothecomonas-lineage; Cryothecomonas; Cryothecomonas_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	1	0	0	0	0	0	0	0
Eukaryota; Rhizaria; Cercozoa; Filosa-Thecofilosea; Cryomonadida; Protaspa-lineage; Protaspa-lineage_X; Protaspa-lineage_X_sp.	6	1	0	1	1	1	0	1	0	0	0	0	0	1	1	0	0	40	11	0	1	0	12	7	0	1
Eukaryota; Rhizaria; Cercozoa; Filosa-Thecofilosea; Cryomonadida; Protaspa-lineage; Protaspa; Protaspa_grandis	0	0	0	4	1	0	1	0	2	0	0	0	1	0	0	0	0	5	296	18	59	12	37	12	0	1
Eukaryota; Rhizaria; Cercozoa; Filosa-Thecofilosea; Cryomonadida; Protaspa-lineage; Protaspa; Protaspa_obliqua	0	0	0	0	0	8	8	0	3	6	4	0	10	2	0	0	0	0	0	4	0	0	0	0	0	0
Eukaryota; Rhizaria; Cercozoa; Filosa-Thecofilosea; Cryomonadida; Protaspa-lineage; Protaspa; Protaspa_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
Eukaryota; Rhizaria; Cercozoa; Filosa-Thecofilosea; Ebriida; Botuliformidae; Botuliforma; Botuliforma_benthica	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Rhizaria; Cercozoa; Filosa-Thecofilosea; Ebriida; Ebriida_X; Ebriida_XX; Ebriida_XX_sp.	1	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	1	1	0	0
Eukaryota; Rhizaria; Cercozoa; Filosa-Thecofilosea; Ebriida; TAGIRI1-lineage; TAGIRI1-lineage_X; TAGIRI1-lineage_X_sp.	7	0	0	2	1	2	1	0	2	1	0	0	0	2	13	4	15	374	118	8	32	5	2	4	0	4
Eukaryota; Rhizaria; Cercozoa; Filosa-Thecofilosea; Filosa-Thecofilosea_X; Filosa-Thecofilosea_XX; Filosa-Thecofilosea_XXX; Filosa-Thecofilosea_XXX_sp.	53	1	1	54	16	10	4	3	5	2	19	1	10	30	0	1	1	1	5	0	2	0	0	1	0	0
Eukaryota; Rhizaria; Cercozoa; Filosa-Thecofilosea; Filosa-Thecofilosea_X; Mataza-lineage; Mataza-lineage_X; Mataza-lineage_X_sp.	31	5	1	0	0	10	13	2	21	21	0	0	0	1	77	9	16	5413	214	13	38	15	203	66	6	4
Eukaryota; Rhizaria; Cercozoa; Filosa-Thecofilosea; Filosa-Thecofilosea_X; Mataza-lineage; Mataza; Mataza_hastifera	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	14	0	0	0	0	0	0	0	0
Eukaryota; Rhizaria; Cercozoa; Filosa-Thecofilosea; Tectofilosida; Pseudodifflugiidae; Pseudodifflugiidae_X; Pseudodifflugiidae_X_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Rhizaria; Cercozoa; Filosa-Thecofilosea; Ventricleftida; CCW10-lineage; CCW10-lineage_X; CCW10-lineage_X_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
Eukaryota; Rhizaria; Cercozoa; Filosa-Thecofilosea; Ventricleftida; Ventricleftida_X; Ventricleftida_XX; Ventricleftida_XX_sp.	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Rhizaria; Cercozoa; Filosa-Thecofilosea; Ventricleftida; Ventrifissuridae; Ventrifissuridae_X; Ventrifissuridae_X_sp.	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Rhizaria; Cercozoa; Filosa; Filosa_X; Filosa_XX; Micrometopion; Micrometopion_nutans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
Eukaryota; Rhizaria; Cercozoa; Novel-clade-10-12; Novel-clade-10; Novel-clade-10_X; Novel-clade-10_XX; Novel-clade-10_XX_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Eukaryota; Rhizaria; Cercozoa; Novel-clade-10-12; Novel-clade-12; NC12A-lineage; NC12A-lineage_X; NC12A-lineage_X_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Eukaryota; Rhizaria; Radiolaria; Acantharea; Acantharea_X; Acantharea_XX; Acantharea_XXX; Acantharea_XXX_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0
Eukaryota; Rhizaria; Radiolaria; Acantharea; Acantharea-Group-I; Acantharea-Group-I_X; Acantharea-Group-I_XX; Acantharea-Group-I_XX_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290	0	4	0
Eukaryota; Rhizaria; Radiolaria; Acantharea; Acantharea-Group-II; Acantharea-Group-II_X; Acantharea-Group-II_XX; Acantharea-Group-II_XX_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
Eukaryota; Rhizaria; Radiolaria; Acantharea; Acantharea-Group-VI; Acantharea-Group-VI_X; Acantharea-Group-VI_XX; Acantharea-Group-VI_XX_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
Eukaryota; Rhizaria; Radiolaria; Acantharea; Arthracanthida-Symphyacanthida; Arthracanthida-Symphyacanthida_X; Amphilonche; Amphilonche_elongata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
Eukaryota; Rhizaria; Radiolaria; Acantharea; Arthracanthida-Symphyacanthida; Arthracanthida-Symphyacanthida_X; Arthracanthida-Symphyacanthida_XX; Arthracanthida-Symphyacanthida_XX_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0
Eukaryota; Rhizaria; Radiolaria; Acantharea; Arthracanthida-Symphyacanthida; Arthracanthida-Symphyacanthida_X; Dorataspis; Dorataspis_loricata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
Eukaryota; Rhizaria; Radiolaria; Acantharea; Arthracanthida-Symphyacanthida; Arthracanthida-Symphyacanthida_X; Lychnaspis; Lychnaspis_giltschi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
Eukaryota; Rhizaria; Radiolaria; Acantharea; Chaunacanthida; Chaunacanthida_X; Amphiacon; Amphiacon_denticulatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Eukaryota; Rhizaria; Radiolaria; Acantharea; Chaunacanthida; Chaunacanthida_X; Chaunacanthida_XX; Chaunacanthida_XX_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
Eukaryota; Rhizaria; Radiolaria; Acantharea; Chaunacanthida; Chaunacanthida_X; Gigartacon; Gigartacon_fragilis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Eukaryota; Rhizaria; Radiolaria; Acantharea; Chaunacanthida; Chaunacanthida_X; Gigartacon; Gigartacon_muelleri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Eukaryota; Rhizaria; Radiolaria; Polycystinea; Collodaria; Collodaria_X; Collodaria_XX; Collodaria_XX_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
Eukaryota; Rhizaria; Radiolaria; Polycystinea; Collodaria; Collosphaeridae; Collosphaera; Collosphaera_tuberosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0
Eukaryota; Rhizaria; Radiolaria; Polycystinea; Collodaria; Collosphaeridae; Siphonosphaera; Siphonosphaera_abyssi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0
Eukaryota; Rhizaria; Radiolaria; Polycystinea; Collodaria; Sphaerozoidae; Collozoum; Collozoum_inerme	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Eukaryota; Rhizaria; Radiolaria; Polycystinea; Nassellaria; Acanthodesmoidea; Ceratospyris; Ceratospyris_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0
Eukaryota; Rhizaria; Radiolaria; Polycystinea; Nassellaria; Artostroboidea; Artostrobus; Artostrobus_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
Eukaryota; Rhizaria; Radiolaria; Polycystinea; Nassellaria; Nassellaria_X; Nassellaria_XX; Nassellaria_XX_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0
Eukaryota; Rhizaria; Radiolaria; Polycystinea; Nassellaria; Plagiacanthoidea; Lithomelissa; Lithomelissa_setosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0
Eukaryota; Rhizaria; Radiolaria; Polycystinea; Nassellaria; Plagiacanthoidea; Lithomelissa; Lithomelissa_sp.	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0
Eukaryota; Rhizaria; Radiolaria; Polycystinea; Nassellaria; Pterocoryothoidea; Pterocanium; Pterocanium_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Eukaryota; Rhizaria; Radiolaria; Polycystinea; Spumellarida; Pyloniidae-Spongodiscidae; Spongotrochus; Spongotrochus_glacialis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Eukaryota; Rhizaria; Radiolaria; Polycystinea; Spumellarida; Pyloniidae-Spongodiscidae; Stylodictya; Stylodictya_validispina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
Eukaryota; Rhizaria; Radiolaria; Polycystinea; Spumellarida; Pyloniidae-Spongodiscidae; Tetrapyle; Tetrapyle_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Eukaryota; Rhizaria; Radiolaria; Polycystinea; Spumellarida; Spongodiscidae-Coccodiscidae; Spongodiscidae-Coccodiscidae_X; Spongodiscidae-Coccodiscidae_X_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0
Eukaryota; Rhizaria; Radiolaria; Polycystinea; Spumellarida; Spumellarida_X; Spumellarida_XX; Spumellarida_XX_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	489	0	0	5
Eukaryota; Rhizaria; Radiolaria; Polycystinea; Spumellarida; Spumellarida-Group-I; Spumellarida-Group-I_X; Spumellarida-Group-I_X_sp.	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	171	0	0	0
Eukaryota; Rhizaria; Radiolaria; RAD-B; RAD-B_X; RAD-B_XX; RAD-B_XXX; RAD-B_XXX_sp.	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
