"cluster"	"neighbor"	"dist"	"otu_id"	"Taxonomy"	"Level1"	"Level2"	"Level3"	"Level4"	"Level5"	"Level6"	"Level7"
"596"	4	7	0.0140268013173431	"747"	"Eukaryota;Stramenopiles;Stramenopiles_X;MAST;MAST-12;MAST-12D;MAST-12D_X;MAST-12D_X_sp.;"	"Eukaryota"	"Stramenopiles"	"Stramenopiles"	"MAST"	"MAST-12"	"MAST-12D"	"MAST-12D_X"
"597"	4	5	0.0138658106338326	"59"	"Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Scuticociliatia_2;Scuticociliatia_2_X;__;__;__"	"Eukaryota"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Scuticociliatia_2"	"Scuticociliatia_2_X"	"__"
"598"	4	2	0.0138579759612545	"306"	"Eukaryota;Archaeplastida;Chlorophyta;Pyramimonadales;Pyramimonadales_X;Pyramimonadales_XX;Pterosperma;__;__"	"Eukaryota"	"Archaeplastida"	"Chlorophyta"	"Pyramimonadales"	"Pyramimonadales_X"	"Pyramimonadales_XX"	"Pterosperma"
"599"	4	1	0.00952200364696099	"589"	"Eukaryota;Rhizaria;Cercozoa;__;__;__;__;__;__"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"__"	"__"	"__"	"__"
"600"	4	1	0.00685032247825712	"56"	"Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Scuticociliatia_2;Scuticociliatia_2_X;Cyclidium_3;Cyclidium_varibonneti;"	"Eukaryota"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Scuticociliatia_2"	"Scuticociliatia_2_X"	"Cyclidium_3"
"601"	4	2	0.00650239456013235	"507"	"Eukaryota;Opisthokonta;Metazoa;Mollusca;Bivalvia;Ostreoida;Crassostrea;Crassostrea_virginica;"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Mollusca"	"Bivalvia"	"Ostreoida"	"Crassostrea"
"602"	4	5	0.00392382687680992	"304"	"Eukaryota;Archaeplastida;Chlorophyta;Pyramimonadales;Pyramimonadales_X;Pyramimonadales_XX;Pterosperma;Pterosperma_cristatum;"	"Eukaryota"	"Archaeplastida"	"Chlorophyta"	"Pyramimonadales"	"Pyramimonadales_X"	"Pyramimonadales_XX"	"Pterosperma"
"603"	4	2	0.00216950312293407	"312"	"Eukaryota;Archaeplastida;Chlorophyta;Pyramimonadales;Pyramimonadales_X;Pyramimonadales_XX;Pyramimonas;Pyramimonas_obovata;"	"Eukaryota"	"Archaeplastida"	"Chlorophyta"	"Pyramimonadales"	"Pyramimonadales_X"	"Pyramimonadales_XX"	"Pyramimonas"
"604"	4	2	0.00196980713323913	"386"	"Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Prymnesiales;Prymnesiaceae;Haptolina;__;__"	"Eukaryota"	"Hacrobia"	"Haptophyta"	"Prymnesiophyceae"	"Prymnesiales"	"Prymnesiaceae"	"Haptolina"
"605"	4	2	0.00196057392969151	"13"	"Eukaryota;Alveolata;Apicomplexa;Apicomplexa_X;__;__;__;__;__"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Apicomplexa_X"	"__"	"__"	"__"
"606"	4	2	0.00123909755542362	"494"	"Eukaryota;Opisthokonta;Metazoa;Cnidaria;Cnidaria_X;Anthozoa;Diadumene;Diadumene_leucolena;"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Cnidaria"	"Cnidaria_X"	"Anthozoa"	"Diadumene"
"607"	4	3	0.000212204673419647	"690"	"Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;__;__;__;__"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Chrysophyceae"	"Chrysophyceae_X"	"__"	"__"
"608"	4	1	-0.000835108547878383	"68"	"Eukaryota;Alveolata;Ciliophora;Phyllopharyngea;Synhymenia;Orthodonellidae;Zosterodasys;Zosterodasys_agamalievi;"	"Eukaryota"	"Alveolata"	"Ciliophora"	"Phyllopharyngea"	"Synhymenia"	"Orthodonellidae"	"Zosterodasys"
"609"	4	2	-0.00102085734279034	"531"	"Eukaryota;Opisthokonta;__;__;__;__;__;__;__"	"Eukaryota"	"Opisthokonta"	"Other"	"__"	"__"	"__"	"__"
"610"	4	6	-0.00925047807668655	"157"	"Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Gonyaulacaceae;Lingulodinium;Lingulodinium_polyedra;"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	"Gonyaulacales"	"Gonyaulacaceae"	"Lingulodinium"
"611"	4	1	-0.018051229072803	"449"	"Eukaryota;Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes;Rhyzophidiales_X;Rhyzophidiales_X_sp.;"	"Eukaryota"	"Opisthokonta"	"Fungi"	"Chytridiomycota"	"Chytridiomycotina"	"Chytridiomycetes"	"Rhyzophidiales_X"
"612"	4	1	-0.0190406919656781	"529"	"Eukaryota;Opisthokonta;Metazoa;Rotifera;Rotifera_X;Rotifera_XX;__;__;__"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Rotifera"	"Rotifera_X"	"Rotifera_XX"	"__"
"613"	4	7	-0.0308486379963211	"679"	"Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_Clade-F;Paraphysomonas;Paraphysomonas_imperforata;"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Chrysophyceae"	"Chrysophyceae_X"	"Chrysophyceae_Clade-F"	"Paraphysomonas"
"614"	4	2	-0.0309667205000476	"704"	"Eukaryota;Stramenopiles;Ochrophyta;Pelagophyceae;Pelagophyceae_X;Pelagophyceae_XX;Pelagophyceae_XXX;Pelagophyceae_XXX_sp.;"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Pelagophyceae"	"Pelagophyceae_X"	"Pelagophyceae_XX"	"Pelagophyceae_XXX"
"615"	4	7	-0.031237480172896	"687"	"Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_Clade_C;Ochromonas;Ochromonas_distigma;"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Chrysophyceae"	"Chrysophyceae_X"	"Chrysophyceae_Clade_C"	"Ochromonas"
"616"	4	1	-0.0347846469106915	"391"	"Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Prymnesiales;__;__;__;__"	"Eukaryota"	"Hacrobia"	"Haptophyta"	"Prymnesiophyceae"	"Prymnesiales"	"__"	"__"
"617"	4	3	-0.0410896851729656	"244"	"Eukaryota;Alveolata;Perkinsea;Perkinsida;Perkinsida_X;Perkinsida_XX;Perkinsida_XXX;Perkinsida_XXX_sp.;"	"Eukaryota"	"Alveolata"	"Perkinsea"	"Perkinsida"	"Perkinsida_X"	"Perkinsida_XX"	"Perkinsida_XXX"
"618"	5	1	0.201078842042867	"165"	"Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Balechina;Balechina_pachydermata;"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	"Gymnodiniales"	"Gymnodiniaceae"	"Balechina"
"619"	5	1	0.189901134485424	"141"	"Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Goniodomataceae;Alexandrium;Alexandrium_fundyense;"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	"Gonyaulacales"	"Goniodomataceae"	"Alexandrium"
"620"	5	1	0.186735816140248	"110"	"Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida;Strombidiidae_L;Strombidiidae_L_X;Strombidiidae_L_X_sp.;"	"Eukaryota"	"Alveolata"	"Ciliophora"	"Spirotrichea"	"Strombidiida"	"Strombidiidae_L"	"Strombidiidae_L_X"
"621"	5	7	0.172450888546253	"191"	"Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Heterocapsaceae;Heterocapsa;Heterocapsa_triquetra;"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	"Peridiniales"	"Heterocapsaceae"	"Heterocapsa"
"622"	5	1	0.156643127437268	"79"	"Eukaryota;Alveolata;Ciliophora;Spirotrichea;Choreotrichida;Strobilidiidae;Strobilidiidae_X;Strobilidiidae_X_sp.;"	"Eukaryota"	"Alveolata"	"Ciliophora"	"Spirotrichea"	"Choreotrichida"	"Strobilidiidae"	"Strobilidiidae_X"
"623"	5	7	0.155454913827355	"545"	"Eukaryota;Rhizaria;Cercozoa;Filosa-Chlorarachnea;Filosa-Chlorarachnea_X;NPK2-lineage;NPK2-lineage_X;NPK2-lineage_X_sp.;"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Filosa-Chlorarachnea"	"Filosa-Chlorarachnea_X"	"NPK2-lineage"	"NPK2-lineage_X"
"624"	5	7	0.145368885939223	"602"	"Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Chaetoceros;__;__"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Bacillariophyta_X"	"Polar-centric-Mediophyceae"	"Chaetoceros"
"625"	5	7	0.145331645256845	"750"	"Eukaryota;Stramenopiles;Stramenopiles_X;MAST;MAST-1;MAST-1A;MAST-1A_X;MAST-1A_X_sp.;"	"Eukaryota"	"Stramenopiles"	"Stramenopiles"	"MAST"	"MAST-1"	"MAST-1A"	"MAST-1A_X"
"626"	5	7	0.134743281842185	"514"	"Eukaryota;Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea_X;Halomonhystera;Halomonhystera_disjuncta;"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Nematoda"	"Chromadorea"	"Chromadorea_X"	"Halomonhystera"
"627"	5	7	0.134625869278401	"372"	"Eukaryota;Hacrobia;Haptophyta;Haptophyta_X;Haptophyta_XX;Haptophyta_XXX;Haptophyta_XXXX;Haptophyta_XXXX_sp.;"	"Eukaryota"	"Hacrobia"	"Haptophyta"	"Haptophyta_X"	"Haptophyta_XX"	"Haptophyta_XXX"	"Haptophyta_XXXX"
"628"	5	7	0.106026871565796	"577"	"Eukaryota;Rhizaria;Cercozoa;Filosa-Thecofilosea;Ebriida;Ebriidae;Ebria;Ebria_tripartita;"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Filosa-Thecofilosea"	"Ebriida"	"Ebriidae"	"Ebria"
"629"	5	7	0.106026871565796	"657"	"Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Raphid-pennate;Surirella;Surirella_angusta;"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Bacillariophyta_X"	"Raphid-pennate"	"Surirella"
"630"	5	6	0.0968440867580771	"129"	"Eukaryota;Alveolata;Ciliophora;Spirotrichea;Tintinnida;TIN_11;__;__;__"	"Eukaryota"	"Alveolata"	"Ciliophora"	"Spirotrichea"	"Tintinnida"	"TIN_11"	"__"
"631"	5	1	0.0815292917572918	"118"	"Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida;Strombidiidae_R;__;__;__"	"Eukaryota"	"Alveolata"	"Ciliophora"	"Spirotrichea"	"Strombidiida"	"Strombidiidae_R"	"__"
"632"	5	1	0.0805009470796951	"496"	"Eukaryota;Opisthokonta;Metazoa;Cnidaria;Cnidaria_X;Hydrozoa;Rathkea;Rathkea_octopunctata;"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Cnidaria"	"Cnidaria_X"	"Hydrozoa"	"Rathkea"
"633"	5	3	0.0793820142454019	"365"	"Eukaryota;Hacrobia;Cryptophyta;Cryptophyceae;Cryptophyceae_X;Cryptomonadales;Teleaulax;Teleaulax_acuta;"	"Eukaryota"	"Hacrobia"	"Cryptophyta"	"Cryptophyceae"	"Cryptophyceae_X"	"Cryptomonadales"	"Teleaulax"
"634"	5	6	0.0761020883587716	"295"	"Eukaryota;Archaeplastida;Chlorophyta;Palmophyllophyceae;Prasinococcales;Prasinococcales-Clade-B;Prasinoderma;Prasinoderma_sp.;"	"Eukaryota"	"Archaeplastida"	"Chlorophyta"	"Palmophyllophyceae"	"Prasinococcales"	"Prasinococcales-Clade-B"	"Prasinoderma"
"635"	5	1	0.0759084967659913	"311"	"Eukaryota;Archaeplastida;Chlorophyta;Pyramimonadales;Pyramimonadales_X;Pyramimonadales_XX;Pyramimonas;Pyramimonas_gelidicola;"	"Eukaryota"	"Archaeplastida"	"Chlorophyta"	"Pyramimonadales"	"Pyramimonadales_X"	"Pyramimonadales_XX"	"Pyramimonas"
"636"	5	6	0.0752770287040979	"587"	"Eukaryota;Rhizaria;Cercozoa;Filosa-Thecofilosea;Ventricleftida;Verrucomonadidae;Verrucomonas;Verrucomonas_bifida;"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Filosa-Thecofilosea"	"Ventricleftida"	"Verrucomonadidae"	"Verrucomonas"
"637"	5	6	0.0743981773042059	"226"	"Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-26;Dino-Group-II-Clade-26_X;Dino-Group-II-Clade-26_X_sp.;"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Syndiniales"	"Dino-Group-II"	"Dino-Group-II-Clade-26"	"Dino-Group-II-Clade-26_X"
"638"	5	4	0.0674387873850923	"207"	"Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Prorocentrales;Prorocentraceae;Prorocentrum;Prorocentrum_sp.;"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	"Prorocentrales"	"Prorocentraceae"	"Prorocentrum"
"639"	5	6	0.0673381629695924	"480"	"Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Centropages;Centropages_hamatus;"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Centropages"
"640"	5	1	0.0666896704728227	"103"	"Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida;Strombidiidae_F;Strombidium_F;Strombidium_F_sp.;"	"Eukaryota"	"Alveolata"	"Ciliophora"	"Spirotrichea"	"Strombidiida"	"Strombidiidae_F"	"Strombidium_F"
"641"	5	7	0.0650362062228284	"133"	"Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	"Dinophyceae_X"	"Dinophyceae_XX"	"Dinophyceae_XXX"
"642"	5	1	0.0648980192480884	"276"	"Eukaryota;Archaeplastida;Chlorophyta;Mamiellophyceae;Dolichomastigales;Dolichomastigaceae;Dolichomastigaceae-B;Dolichomastigaceae-B_sp.;"	"Eukaryota"	"Archaeplastida"	"Chlorophyta"	"Mamiellophyceae"	"Dolichomastigales"	"Dolichomastigaceae"	"Dolichomastigaceae-B"
"643"	5	1	0.0606807723497297	"695"	"Eukaryota;Stramenopiles;Ochrophyta;Dictyochophyceae;Dictyochophyceae_X;Pedinellales;Pseudopedinella;Pseudopedinella_elastica;"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Dictyochophyceae"	"Dictyochophyceae_X"	"Pedinellales"	"Pseudopedinella"
"644"	5	1	0.04525830063634	"416"	"Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea;Acanthoecida;Stephanoecidae_Group_H;Stephanoeca_Group_H;Stephanoeca_cauliculata;"	"Eukaryota"	"Opisthokonta"	"Choanoflagellida"	"Choanoflagellatea"	"Acanthoecida"	"Stephanoecidae_Group_H"	"Stephanoeca_Group_H"
"645"	5	4	0.0403357472867391	"229"	"Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-32;Dino-Group-II-Clade-32_X;Dino-Group-II-Clade-32_X_sp.;"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Syndiniales"	"Dino-Group-II"	"Dino-Group-II-Clade-32"	"Dino-Group-II-Clade-32_X"
"646"	5	1	0.0371620206107639	"272"	"Eukaryota;Archaeplastida;Chlorophyta;Mamiellophyceae;Dolichomastigales;Crustomastigaceae;Crustomastigaceae-AB;Crustomastigaceae-AB_sp.;"	"Eukaryota"	"Archaeplastida"	"Chlorophyta"	"Mamiellophyceae"	"Dolichomastigales"	"Crustomastigaceae"	"Crustomastigaceae-AB"
"647"	5	1	0.0347928440081384	"610"	"Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Skeletonema;Skeletonema_marinoi;"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Bacillariophyta_X"	"Polar-centric-Mediophyceae"	"Skeletonema"
"648"	5	3	0.0293086706694869	"522"	"Eukaryota;Opisthokonta;Metazoa;Platyhelminthes;Turbellaria;Prolecithophora;Plagiostomum;Plagiostomum_stellatum;"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Platyhelminthes"	"Turbellaria"	"Prolecithophora"	"Plagiostomum"
"649"	5	1	0.0225669902350947	"16"	"Eukaryota;Alveolata;Ciliophora;CONTH_2;CONTH_2_X;CONTH_2_XX;CONTH_2_XXX;CONTH_2_XXX_sp.;"	"Eukaryota"	"Alveolata"	"Ciliophora"	"CONTH_2"	"CONTH_2_X"	"CONTH_2_XX"	"CONTH_2_XXX"
"650"	5	1	0.0203936760382846	"275"	"Eukaryota;Archaeplastida;Chlorophyta;Mamiellophyceae;Dolichomastigales;Crustomastigaceae;__;__;__"	"Eukaryota"	"Archaeplastida"	"Chlorophyta"	"Mamiellophyceae"	"Dolichomastigales"	"Crustomastigaceae"	"__"
"651"	5	1	0.0074900346491148	"21"	"Eukaryota;Alveolata;Ciliophora;CONThreeP;CONThreeP_X;Urotrichidae;Urotricha;Urotricha_sp.;"	"Eukaryota"	"Alveolata"	"Ciliophora"	"CONThreeP"	"CONThreeP_X"	"Urotrichidae"	"Urotricha"
"652"	5	3	0.00535985257275895	"62"	"Eukaryota;Alveolata;Ciliophora;Phyllopharyngea;Cyrtophoria_5;Chlamydodontidae;__;__;__"	"Eukaryota"	"Alveolata"	"Ciliophora"	"Phyllopharyngea"	"Cyrtophoria_5"	"Chlamydodontidae"	"__"
"653"	5	1	0.00248818308139542	"452"	"Eukaryota;Opisthokonta;Fungi;Cryptomycota;Cryptomycotina;Cryptomycotina_X;Cryptomycotina_XX;Cryptomycotina_XX_sp.;"	"Eukaryota"	"Opisthokonta"	"Fungi"	"Cryptomycota"	"Cryptomycotina"	"Cryptomycotina_X"	"Cryptomycotina_XX"
"654"	5	7	-0.00854708549598049	"340"	"Eukaryota;Archaeplastida;Streptophyta;Embryophyceae;Embryophyceae_X;Embryophyceae_XX;Ruppia;Ruppia_maritima;"	"Eukaryota"	"Archaeplastida"	"Streptophyta"	"Embryophyceae"	"Embryophyceae_X"	"Embryophyceae_XX"	"Ruppia"
"655"	5	1	-0.00884538944712199	"42"	"Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Peritrichia_2;Sessilida;__;__;__"	"Eukaryota"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Peritrichia_2"	"Sessilida"	"__"
"656"	5	1	-0.00971963771807716	"83"	"Eukaryota;Alveolata;Ciliophora;Spirotrichea;Choreotrichida;Strobilidiidae_I;Pelagostrobilidium;Pelagostrobilidium_neptuni;"	"Eukaryota"	"Alveolata"	"Ciliophora"	"Spirotrichea"	"Choreotrichida"	"Strobilidiidae_I"	"Pelagostrobilidium"
"657"	5	7	-0.0132986132642204	"537"	"Eukaryota;Rhizaria;Cercozoa;Endomyxa;Vampyrellida;Sey055-lineage;Sey055-lineage_X;Sey055-lineage_X_sp.;"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Endomyxa"	"Vampyrellida"	"Sey055-lineage"	"Sey055-lineage_X"
"658"	5	7	-0.0156742968847284	"255"	"Eukaryota;Apusozoa;Hilomonadea;Planomonadida;Planomonadidae;Planomonadidae_Group-1;Ancyromonas;Ancyromonas_kenti;"	"Eukaryota"	"Apusozoa"	"Hilomonadea"	"Planomonadida"	"Planomonadidae"	"Planomonadidae_Group-1"	"Ancyromonas"
"659"	5	1	-0.0156949269836292	"128"	"Eukaryota;Alveolata;Ciliophora;Spirotrichea;Tintinnida;TIN_11;Tintinnopsis_11;__;__"	"Eukaryota"	"Alveolata"	"Ciliophora"	"Spirotrichea"	"Tintinnida"	"TIN_11"	"Tintinnopsis_11"
"660"	5	7	-0.0171836320855555	"550"	"Eukaryota;Rhizaria;Cercozoa;Filosa-Granofilosea;Filosa-Granofilosea_X;Novel-Massiteriidae;Novel-Massiteriidae_X;Novel-Massiteriidae_X_sp.;"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Filosa-Granofilosea"	"Filosa-Granofilosea_X"	"Novel-Massiteriidae"	"Novel-Massiteriidae_X"
"661"	5	6	-0.0184841735138895	"91"	"Eukaryota;Alveolata;Ciliophora;Spirotrichea;Euplotia;Uronychiidae;Uronychia;Uronychia_sp.;"	"Eukaryota"	"Alveolata"	"Ciliophora"	"Spirotrichea"	"Euplotia"	"Uronychiidae"	"Uronychia"
"662"	5	1	-0.0191966406270464	"590"	"Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Araphid-pennate;Fragilaria;Fragilaria_famelica;"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Bacillariophyta_X"	"Araphid-pennate"	"Fragilaria"
"663"	5	1	-0.02084033054205	"572"	"Eukaryota;Rhizaria;Cercozoa;Filosa-Thecofilosea;Cryomonadida;__;__;__;__"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Filosa-Thecofilosea"	"Cryomonadida"	"__"	"__"
"664"	5	4	-0.0247520611166353	"390"	"Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Prymnesiales;Prymnesiophyceae_Clade_B4;Prymnesiophyceae_Clade_B4_X;Prymnesiophyceae_Clade_B4_X_sp.;"	"Eukaryota"	"Hacrobia"	"Haptophyta"	"Prymnesiophyceae"	"Prymnesiales"	"Prymnesiophyceae_Clade_B4"	"Prymnesiophyceae_Clade_B4_X"
"665"	5	1	-0.025473988138591	"634"	"Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Raphid-pennate;Cymbella;__;__"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Bacillariophyta_X"	"Raphid-pennate"	"Cymbella"
"666"	5	1	-0.0310098621952958	"171"	"Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gyrodinium;Gyrodinium_dominans;"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	"Gymnodiniales"	"Gymnodiniaceae"	"Gyrodinium"
"667"	5	1	-0.0543627484934623	"764"	"Eukaryota;Stramenopiles;Stramenopiles_X;MAST;MAST-7;MAST-7A;MAST-7A_X;MAST-7A_X_sp.;"	"Eukaryota"	"Stramenopiles"	"Stramenopiles"	"MAST"	"MAST-7"	"MAST-7A"	"MAST-7A_X"
"668"	5	1	-0.0698101711494447	"752"	"Eukaryota;Stramenopiles;Stramenopiles_X;MAST;MAST-1;MAST-1C;MAST-1C_X;MAST-1C_X_sp.;"	"Eukaryota"	"Stramenopiles"	"Stramenopiles"	"MAST"	"MAST-1"	"MAST-1C"	"MAST-1C_X"
"669"	5	1	-0.0700332480642082	"401"	"Eukaryota;Hacrobia;Telonemia;Telonemia_X;Telonemia_XX;Telonemia-Group-1;Telonema-Group-1;Telonema_sp.;"	"Eukaryota"	"Hacrobia"	"Telonemia"	"Telonemia_X"	"Telonemia_XX"	"Telonemia-Group-1"	"Telonema-Group-1"
"670"	6	5	0.204303716654807	"33"	"Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Peniculia;Frontoniidae_1;Frontonia_1;Frontonia_subtropica;"	"Eukaryota"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Peniculia"	"Frontoniidae_1"	"Frontonia_1"
"671"	6	5	0.18683675157404	"20"	"Eukaryota;Alveolata;Ciliophora;CONThreeP;CONThreeP_X;CONThreeP_XX;Paraspathidium;Paraspathidium_apofuscum;"	"Eukaryota"	"Alveolata"	"Ciliophora"	"CONThreeP"	"CONThreeP_X"	"CONThreeP_XX"	"Paraspathidium"
"672"	6	5	0.178201369720347	"753"	"Eukaryota;Stramenopiles;Stramenopiles_X;MAST;MAST-20;MAST-20_X;MAST-20_XX;MAST-20_XX_sp.;"	"Eukaryota"	"Stramenopiles"	"Stramenopiles"	"MAST"	"MAST-20"	"MAST-20_X"	"MAST-20_XX"
"673"	6	5	0.174592023361441	"375"	"Eukaryota;Hacrobia;Haptophyta;Pavlovophyceae;Pavlovales;Pavlovaceae;Rebecca;Rebecca_salina;"	"Eukaryota"	"Hacrobia"	"Haptophyta"	"Pavlovophyceae"	"Pavlovales"	"Pavlovaceae"	"Rebecca"
"674"	6	5	0.171310367739729	"611"	"Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Skeletonema;__;__"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Bacillariophyta_X"	"Polar-centric-Mediophyceae"	"Skeletonema"
"675"	6	5	0.169768709644427	"721"	"Eukaryota;Stramenopiles;Stramenopiles_X;Bicoecea;Bicoecales;Bicoecaceae;Bicoecaceae_X;Bicoecaceae_X_sp.;"	"Eukaryota"	"Stramenopiles"	"Stramenopiles"	"Bicoecea"	"Bicoecales"	"Bicoecaceae"	"Bicoecaceae_X"
"676"	6	5	0.162535934586409	"701"	"Eukaryota;Stramenopiles;Ochrophyta;Dictyochophyceae;Dictyochophyceae_X;Rhizochromulinales;__;__;__"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Dictyochophyceae"	"Dictyochophyceae_X"	"Rhizochromulinales"	"__"
"677"	6	7	0.160995039077111	"193"	"Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Kryptoperidiniaceae;Durinskia;Durinskia_dybowskii;"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	"Peridiniales"	"Kryptoperidiniaceae"	"Durinskia"
"678"	6	5	0.159606765604935	"709"	"Eukaryota;Stramenopiles;Ochrophyta;Raphidophyceae;Raphidophyceae_X;Raphidophyceae_XX;Chattonella;Chattonella_subsalsa;"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Raphidophyceae"	"Raphidophyceae_X"	"Raphidophyceae_XX"	"Chattonella"
"679"	6	5	0.144328376202551	"76"	"Eukaryota;Alveolata;Ciliophora;Prostomatea_3;Prostomatea_3_X;Holophryidae;Prorodon;Prorodon_teres;"	"Eukaryota"	"Alveolata"	"Ciliophora"	"Prostomatea_3"	"Prostomatea_3_X"	"Holophryidae"	"Prorodon"
"680"	6	4	0.136896830357046	"238"	"Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-5;Dino-Group-II-Clade-5_X;Dino-Group-II-Clade-5_X_sp.;"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Syndiniales"	"Dino-Group-II"	"Dino-Group-II-Clade-5"	"Dino-Group-II-Clade-5_X"
"681"	6	5	0.136776531061919	"696"	"Eukaryota;Stramenopiles;Ochrophyta;Dictyochophyceae;Dictyochophyceae_X;Pedinellales;Pseudopedinella;__;__"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Dictyochophyceae"	"Dictyochophyceae_X"	"Pedinellales"	"Pseudopedinella"
