"cluster"	"neighbor"	"dist"	"otu_id"	"taxonomy"	"Level1"	"Level2"	"Level3"	"Level4"	"Level5"	"Level6"	"Level7"
"276"	4	1	0.0191739913852591	"305"	"Eukaryota;Archaeplastida;Streptophyta;Embryophyceae;Embryophyceae_X;Embryophyceae_XX;Pinus"	"Eukaryota"	"Archaeplastida"	"Streptophyta"	"Embryophyceae"	"Embryophyceae_X"	"Embryophyceae_XX"	"Pinus"
"277"	4	2	0.0186992320456795	"435"	"Eukaryota;Opisthokonta;Mesomycetozoa;Ichthyosporea;Ichthyosphonida;Pseudoperkinsidae;Pseudoperkinsus"	"Eukaryota"	"Opisthokonta"	"Mesomycetozoa"	"Ichthyosporea"	"Ichthyosphonida"	"Pseudoperkinsidae"	"Pseudoperkinsus"
"278"	4	3	0.0182684127182364	"448"	"Eukaryota;Opisthokonta;Metazoa;Arthropoda;__;__;__"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"__"	"__"	"__"
"279"	4	2	0.0182061670737366	"601"	"Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Radial-centric-basal-Coscinodiscophyceae;__"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Bacillariophyta_X"	"Radial-centric-basal-Coscinodiscophyceae"	"__"
"280"	4	2	0.0181309845478499	"501"	"Eukaryota;Opisthokonta;Metazoa;Platyhelminthes;Turbellaria;Polycladida;Paraplanocera"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Platyhelminthes"	"Turbellaria"	"Polycladida"	"Paraplanocera"
"281"	4	3	0.0176565445101147	"98"	"Eukaryota;Alveolata;Ciliophora;Spirotrichea;Euplotia;Aspidiscidae;Aspidisca"	"Eukaryota"	"Alveolata"	"Ciliophora"	"Spirotrichea"	"Euplotia"	"Aspidiscidae"	"Aspidisca"
"282"	4	1	0.016910835909035	"637"	"Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_Clade-C;Chrysophyceae_Clade-C_X"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Chrysophyceae"	"Chrysophyceae_X"	"Chrysophyceae_Clade-C"	"Chrysophyceae_Clade-C_X"
"283"	4	1	0.0144301739122442	"192"	"Eukaryota;Alveolata;Dinoflagellata;Oxyrrhea;Oxyrrhinales;Oxyrrhinaceae;Oxyrrhis"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Oxyrrhea"	"Oxyrrhinales"	"Oxyrrhinaceae"	"Oxyrrhis"
"284"	4	2	0.0137837550331613	"423"	"Eukaryota;Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes;Rhyzophidiales_X"	"Eukaryota"	"Opisthokonta"	"Fungi"	"Chytridiomycota"	"Chytridiomycotina"	"Chytridiomycetes"	"Rhyzophidiales_X"
"285"	4	1	0.0134705358280317	"349"	"Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Prymnesiales;Prymnesiaceae;Haptolina"	"Eukaryota"	"Hacrobia"	"Haptophyta"	"Prymnesiophyceae"	"Prymnesiales"	"Prymnesiaceae"	"Haptolina"
"286"	4	2	0.011354160105561	"219"	"Eukaryota;Alveolata;Perkinsea;Perkinsida;Perkinsida_X;Perkinsida_XX;Perkinsida_XXX"	"Eukaryota"	"Alveolata"	"Perkinsea"	"Perkinsida"	"Perkinsida_X"	"Perkinsida_XX"	"Perkinsida_XXX"
"287"	4	1	0.0093941308608948	"125"	"Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida;Strombidiidae;Strombidium"	"Eukaryota"	"Alveolata"	"Ciliophora"	"Spirotrichea"	"Strombidiida"	"Strombidiidae"	"Strombidium"
"288"	4	2	0.00917869084422318	"544"	"Eukaryota;Rhizaria;Cercozoa;Filosa-Imbricatea;Marimonadida;Marimonadida_X;__"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Filosa-Imbricatea"	"Marimonadida"	"Marimonadida_X"	"__"
"289"	4	5	0.00266057439643153	"387"	"Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea;Craspedida;Monosigidae_Group_B;Monosigidae_Group_B_X"	"Eukaryota"	"Opisthokonta"	"Choanoflagellida"	"Choanoflagellatea"	"Craspedida"	"Monosigidae_Group_B"	"Monosigidae_Group_B_X"
"290"	4	3	0.000534691967367773	"751"	"Eukaryota;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;Stramenopiles_XXXX;Stramenopiles_XXXXX"	"Eukaryota"	"Stramenopiles"	"Stramenopiles"	"Stramenopiles_XX"	"Stramenopiles_XXX"	"Stramenopiles_XXXX"	"Stramenopiles_XXXXX"
"291"	4	1	0.000225447700365256	"29"	"Eukaryota;Alveolata;Ciliophora;CONThreeP;CONThreeP_X;CONThreeP_XX;Askenasia"	"Eukaryota"	"Alveolata"	"Ciliophora"	"CONThreeP"	"CONThreeP_X"	"CONThreeP_XX"	"Askenasia"
"292"	4	1	-0.00103837747195368	"474"	"Eukaryota;Opisthokonta;Metazoa;Craniata;Craniata_X;__;__"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Craniata"	"Craniata_X"	"__"	"__"
"293"	4	1	-0.00167953152207667	"1"	"Eukaryota;__;__;__;__;__;__"	"Eukaryota"	"__"	"Other"	"__"	"__"	"__"	"__"
"294"	4	2	-0.00448998110956056	"591"	"Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;__"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Bacillariophyta_X"	"Polar-centric-Mediophyceae"	"__"
"295"	4	1	-0.00476998833814057	"359"	"Eukaryota;Hacrobia;Picozoa;Picozoa_X;Picozoa_XX;Picozoa_XXX;Picozoa_XXXX"	"Eukaryota"	"Hacrobia"	"Picozoa"	"Picozoa_X"	"Picozoa_XX"	"Picozoa_XXX"	"Picozoa_XXXX"
"296"	4	1	-0.00899705023762076	"176"	"Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Thoracosphaeraceae;Luciella"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	"Peridiniales"	"Thoracosphaeraceae"	"Luciella"
"297"	4	1	-0.0118482608066115	"49"	"Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Peritrichia_2;Sessilida;Zoothamnium_1"	"Eukaryota"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Peritrichia_2"	"Sessilida"	"Zoothamnium_1"
"298"	4	1	-0.0128491843317151	"617"	"Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Raphid-pennate;Navicula"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Bacillariophyta_X"	"Raphid-pennate"	"Navicula"
"299"	4	1	-0.0156465307225897	"138"	"Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;__"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	"Dinophyceae_X"	"Dinophyceae_XX"	"__"
"300"	4	1	-0.0245239177435297	"590"	"Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Araphid-pennate;Tabularia"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Bacillariophyta_X"	"Araphid-pennate"	"Tabularia"
"301"	4	1	-0.0279386687748956	"575"	"Eukaryota;Rhizaria;Cercozoa;Filosa-Thecofilosea;Filosa-Thecofilosea_X;Mataza-lineage;Mataza-lineage_X"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Filosa-Thecofilosea"	"Filosa-Thecofilosea_X"	"Mataza-lineage"	"Mataza-lineage_X"
"302"	4	1	-0.0304183336304863	"630"	"Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;__;__"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Chrysophyceae"	"Chrysophyceae_X"	"__"	"__"
"303"	4	1	-0.041241089171084	"274"	"Eukaryota;Archaeplastida;Chlorophyta;Pyramimonadales;Pyramimonadales_X;Pyramimonadales_XX;Pterosperma"	"Eukaryota"	"Archaeplastida"	"Chlorophyta"	"Pyramimonadales"	"Pyramimonadales_X"	"Pyramimonadales_XX"	"Pterosperma"
"304"	5	1	0.239851541939792	"386"	"Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea;Craspedida;Monosigidae_Group_A;Monosigidae_Group_A_X"	"Eukaryota"	"Opisthokonta"	"Choanoflagellida"	"Choanoflagellatea"	"Craspedida"	"Monosigidae_Group_A"	"Monosigidae_Group_A_X"
"305"	5	3	0.229490543852895	"606"	"Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Radial-centric-basal-Coscinodiscophyceae;Rhizosolenia"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Bacillariophyta_X"	"Radial-centric-basal-Coscinodiscophyceae"	"Rhizosolenia"
"306"	5	1	0.201296266582652	"166"	"Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Amphidiniopsidaceae;Archaeperidinium"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	"Peridiniales"	"Amphidiniopsidaceae"	"Archaeperidinium"
"307"	5	1	0.187420090920629	"191"	"Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Torodiniales;Torodiniaceae;Kapelodinium"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	"Torodiniales"	"Torodiniaceae"	"Kapelodinium"
"308"	5	1	0.159452895510997	"500"	"Eukaryota;Opisthokonta;Metazoa;Platyhelminthes;Turbellaria;Polycladida;Notoplana"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Platyhelminthes"	"Turbellaria"	"Polycladida"	"Notoplana"
"309"	5	1	0.143084353094418	"79"	"Eukaryota;Alveolata;Ciliophora;Phyllopharyngea;Synhymenia;Orthodonellidae;Zosterodasys"	"Eukaryota"	"Alveolata"	"Ciliophora"	"Phyllopharyngea"	"Synhymenia"	"Orthodonellidae"	"Zosterodasys"
"310"	5	1	0.140002118586081	"198"	"Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II_X;Dino-Group-II-Clade-52_X"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Syndiniales"	"Dino-Group-II"	"Dino-Group-II_X"	"Dino-Group-II-Clade-52_X"
"311"	5	1	0.126724342179166	"187"	"Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Suessiales;Suessiaceae;Biecheleria"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	"Suessiales"	"Suessiaceae"	"Biecheleria"
"312"	5	3	0.124232119584947	"321"	"Eukaryota;Hacrobia;Centroheliozoa;Centroheliozoa_X;Pterocystida;Pterocystida_X;Pterocystida_XX"	"Eukaryota"	"Hacrobia"	"Centroheliozoa"	"Centroheliozoa_X"	"Pterocystida"	"Pterocystida_X"	"Pterocystida_XX"
"313"	5	1	0.117096002352513	"499"	"Eukaryota;Opisthokonta;Metazoa;Platyhelminthes;Turbellaria;Polycladida;__"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Platyhelminthes"	"Turbellaria"	"Polycladida"	"__"
"314"	5	1	0.116550658035538	"169"	"Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Diplopsalidaceae;Diplopsalis"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	"Peridiniales"	"Diplopsalidaceae"	"Diplopsalis"
"315"	5	3	0.11514238935545	"94"	"Eukaryota;Alveolata;Ciliophora;Spirotrichea;Choreotrichida;Strobilidiidae_I;Pelagostrobilidium"	"Eukaryota"	"Alveolata"	"Ciliophora"	"Spirotrichea"	"Choreotrichida"	"Strobilidiidae_I"	"Pelagostrobilidium"
"316"	5	1	0.108209076584431	"152"	"Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;__;__"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	"Gymnodiniales"	"__"	"__"
"317"	5	1	0.108141030928283	"150"	"Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Pyrophacaceae;Fragilidium"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	"Gonyaulacales"	"Pyrophacaceae"	"Fragilidium"
"318"	5	1	0.103286757491486	"318"	"Eukaryota;Hacrobia;Centroheliozoa;Centroheliozoa_X;Centroheliozoa_XX;Centroheliozoa_XXX;Centroheliozoa_XXXX"	"Eukaryota"	"Hacrobia"	"Centroheliozoa"	"Centroheliozoa_X"	"Centroheliozoa_XX"	"Centroheliozoa_XXX"	"Centroheliozoa_XXXX"
"319"	5	1	0.102795861109573	"692"	"Eukaryota;Stramenopiles;Stramenopiles_X;Labyrinthulea;Labyrinthulales;Labyrinthulaceae;Aplanochytrium"	"Eukaryota"	"Stramenopiles"	"Stramenopiles"	"Labyrinthulea"	"Labyrinthulales"	"Labyrinthulaceae"	"Aplanochytrium"
"320"	5	1	0.10074618096817	"195"	"Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-4;Euduboscquella"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Syndiniales"	"Dino-Group-I"	"Dino-Group-I-Clade-4"	"Euduboscquella"
"321"	5	1	0.0997591169296096	"509"	"Eukaryota;Opisthokonta;Metazoa;Rotifera;Rotifera_X;Rotifera_XX;Sinantherina"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Rotifera"	"Rotifera_X"	"Rotifera_XX"	"Sinantherina"
"322"	5	3	0.0995654873566597	"236"	"Eukaryota;Archaeplastida;Chlorophyta;__;__;__;__"	"Eukaryota"	"Archaeplastida"	"Chlorophyta"	"__"	"__"	"__"	"__"
"323"	5	4	0.0946641885493572	"438"	"Eukaryota;Opisthokonta;Metazoa;__;__;__;__"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"__"	"__"	"__"	"__"
"324"	5	1	0.0918639029391842	"208"	"Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-32;Dino-Group-II-Clade-32_X"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Syndiniales"	"Dino-Group-II"	"Dino-Group-II-Clade-32"	"Dino-Group-II-Clade-32_X"
"325"	5	3	0.091568001882893	"181"	"Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Thoracosphaeraceae;Stoeckeria"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	"Peridiniales"	"Thoracosphaeraceae"	"Stoeckeria"
"326"	5	3	0.0877401129828684	"515"	"Eukaryota;Rhizaria;Cercozoa;Endomyxa;Novel-clade-9;Novel-clade-9_X;Novel-clade-9_XX"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Endomyxa"	"Novel-clade-9"	"Novel-clade-9_X"	"Novel-clade-9_XX"
"327"	5	3	0.0831726172854959	"149"	"Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Gonyaulacaceae;Lingulodinium"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	"Gonyaulacales"	"Gonyaulacaceae"	"Lingulodinium"
"328"	5	1	0.0793806202768529	"114"	"Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida;Strombidiidae_K;__"	"Eukaryota"	"Alveolata"	"Ciliophora"	"Spirotrichea"	"Strombidiida"	"Strombidiidae_K"	"__"
"329"	5	3	0.0769438253717322	"136"	"Eukaryota;Alveolata;Dinoflagellata;__;__;__;__"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"__"	"__"	"__"	"__"
"330"	5	4	0.0669585596478364	"607"	"Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Raphid-pennate;__"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Bacillariophyta_X"	"Raphid-pennate"	"__"
"331"	5	1	0.0656029153160977	"151"	"Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Pyrophacaceae;Pyrophacus"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	"Gonyaulacales"	"Pyrophacaceae"	"Pyrophacus"
"332"	5	3	0.0607434325148354	"170"	"Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Heterocapsaceae;Heterocapsa"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	"Peridiniales"	"Heterocapsaceae"	"Heterocapsa"
"333"	5	3	0.0554955621051365	"507"	"Eukaryota;Opisthokonta;Metazoa;Rotifera;Rotifera_X;Rotifera_XX;__"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Rotifera"	"Rotifera_X"	"Rotifera_XX"	"__"
"334"	5	1	0.0476239277128061	"510"	"Eukaryota;Rhizaria;Cercozoa;__;__;__;__"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"__"	"__"	"__"	"__"
"335"	5	1	0.0444901467093975	"129"	"Eukaryota;Alveolata;Ciliophora;Spirotrichea;Tintinnida;Eutintinnidae;Eutintinnidae_X"	"Eukaryota"	"Alveolata"	"Ciliophora"	"Spirotrichea"	"Tintinnida"	"Eutintinnidae"	"Eutintinnidae_X"
"336"	5	4	0.043128438445479	"160"	"Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Paragymnodinium"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	"Gymnodiniales"	"Gymnodiniaceae"	"Paragymnodinium"
"337"	5	1	0.0428800351261013	"201"	"Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-14;Dino-Group-II-Clade-14_X"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Syndiniales"	"Dino-Group-II"	"Dino-Group-II-Clade-14"	"Dino-Group-II-Clade-14_X"
"338"	5	1	0.0396634321709582	"183"	"Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Prorocentrales;Prorocentraceae;Prorocentrum"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	"Prorocentrales"	"Prorocentraceae"	"Prorocentrum"
"339"	5	1	0.0393753411054043	"153"	"Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;__"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	"Gymnodiniales"	"Gymnodiniaceae"	"__"
"340"	5	3	0.0346668032493342	"319"	"Eukaryota;Hacrobia;Centroheliozoa;Centroheliozoa_X;Microhelida;Microhelida_X;Microhelida_XX"	"Eukaryota"	"Hacrobia"	"Centroheliozoa"	"Centroheliozoa_X"	"Microhelida"	"Microhelida_X"	"Microhelida_XX"
"341"	5	3	0.0335318356748681	"148"	"Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Gonyaulacaceae;Gonyaulax"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	"Gonyaulacales"	"Gonyaulacaceae"	"Gonyaulax"
"342"	5	2	0.0280435970266328	"27"	"Eukaryota;Alveolata;Ciliophora;CONTH_8;CONTH_8_X;CONTH_8_XX;CONTH_8_XXX"	"Eukaryota"	"Alveolata"	"Ciliophora"	"CONTH_8"	"CONTH_8_X"	"CONTH_8_XX"	"CONTH_8_XXX"
"343"	5	1	0.025826944085878	"373"	"Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea;Acanthoecida;Acanthoecidae_Group_G;Savillea"	"Eukaryota"	"Opisthokonta"	"Choanoflagellida"	"Choanoflagellatea"	"Acanthoecida"	"Acanthoecidae_Group_G"	"Savillea"
"344"	5	3	0.0239537587756641	"598"	"Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Minutocellus"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Bacillariophyta_X"	"Polar-centric-Mediophyceae"	"Minutocellus"
"345"	5	4	0.0200451639857363	"350"	"Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Prymnesiales;Prymnesiaceae;Prymnesium"	"Eukaryota"	"Hacrobia"	"Haptophyta"	"Prymnesiophyceae"	"Prymnesiales"	"Prymnesiaceae"	"Prymnesium"
"346"	5	3	0.0170092287887041	"657"	"Eukaryota;Stramenopiles;Ochrophyta;Dictyochophyceae;Dictyochophyceae_X;Pedinellales;Pseudopedinella"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Dictyochophyceae"	"Dictyochophyceae_X"	"Pedinellales"	"Pseudopedinella"
"347"	5	4	0.00720624956768934	"168"	"Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Amphidomataceae;Azadinium"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	"Peridiniales"	"Amphidomataceae"	"Azadinium"
"348"	5	2	0.00614546227208124	"717"	"Eukaryota;Stramenopiles;Stramenopiles_X;MAST;MAST-2;MAST-2B;MAST-2B_X"	"Eukaryota"	"Stramenopiles"	"Stramenopiles"	"MAST"	"MAST-2"	"MAST-2B"	"MAST-2B_X"
"349"	5	4	0.00431628800947781	"257"	"Eukaryota;Archaeplastida;Chlorophyta;Mamiellophyceae;Mamiellales;Bathycoccaceae;Bathycoccus"	"Eukaryota"	"Archaeplastida"	"Chlorophyta"	"Mamiellophyceae"	"Mamiellales"	"Bathycoccaceae"	"Bathycoccus"
"350"	5	4	0.00409313627941299	"275"	"Eukaryota;Archaeplastida;Chlorophyta;Pyramimonadales;Pyramimonadales_X;Pyramimonadales_XX;Pyramimonadales_XXX"	"Eukaryota"	"Archaeplastida"	"Chlorophyta"	"Pyramimonadales"	"Pyramimonadales_X"	"Pyramimonadales_XX"	"Pyramimonadales_XXX"
"351"	5	3	-0.000262362576677	"67"	"Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Scuticociliatia_2;Scuticociliatia_2_X;Cyclidium_3"	"Eukaryota"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Scuticociliatia_2"	"Scuticociliatia_2_X"	"Cyclidium_3"
"352"	5	1	-0.00852632656515806	"190"	"Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Suessiales;Suessiaceae;Protodinium"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	"Suessiales"	"Suessiaceae"	"Protodinium"
"353"	5	3	-0.0144157715279406	"511"	"Eukaryota;Rhizaria;Cercozoa;Cercozoa_X;Cercozoa_XX;Cercozoa_XXX;Cercozoa_XXXX"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Cercozoa_X"	"Cercozoa_XX"	"Cercozoa_XXX"	"Cercozoa_XXXX"
"354"	5	3	-0.0377790140672134	"749"	"Eukaryota;Stramenopiles;Stramenopiles_X;Stramenopiles_X-Group-6;Stramenopiles_X-Group-6_X;Stramenopiles_X-Group-6_XX;Stramenopiles_X-Group-6_XXX"	"Eukaryota"	"Stramenopiles"	"Stramenopiles"	"Stramenopiles_X-Group-6"	"Stramenopiles_X-Group-6_X"	"Stramenopiles_X-Group-6_XX"	"Stramenopiles_X-Group-6_XXX"
