	X071017.C1D2	X071017.C2D1	X071017.C2D3	X071817.C1D2	X071817.C2D1	X072617.C1D1	X072617.C1D2	X072617.C1D3	X072617.C2D1	X072617.C2D2	X080317.C1D1	X080317.C1D2	X080317.C1D3	X080317.C2D1	X081817.C1D1	X081817.C1D2	X081817.C1D3	X081817.C2D1	X082417.C1D1	X082417.C1D2	X082417.C1D3	X082417.C2D1	X083017.C1D1	X083017.C1D2	X083017.C1D3	X083017.C2D1
Eukaryota; Stramenopiles; Ochrophyta; Chrysophyceae; Chrysophyceae_X; Chrysophyceae_Clade_C; Ochromonas; Ochromonas_sp.	0	0	0	0	0	7.61692E-05	3.72972E-05	5.47425E-05	2.74307E-05	2.27492E-05	0.000137482	0.000119154	4.93364E-05	0.000176996	0.000143126	3.58269E-05	7.61336E-05	0.000135552	0	0	8.03032E-06	0	0	0	0	0
Eukaryota; Stramenopiles; Ochrophyta; Chrysophyceae; Chrysophyceae_X; Chrysophyceae_Clade-C; Chrysophyceae_Clade-C_X; Chrysophyceae_Clade-C_X_sp.	0	0	0	1.37627E-05	0	2.53897E-05	1.24324E-05	0	4.11461E-05	1.13746E-05	0	2.97885E-05	1.23341E-05	7.58553E-05	0.000253223	7.16538E-05	0	0.000156406	0	0	0	0	1.87282E-05	1.64756E-05	0	1.05249E-05
Eukaryota; Stramenopiles; Ochrophyta; Chrysophyceae; Chrysophyceae_X; Chrysophyceae_Clade-C; Dinobryon; Dinobryon_divergens	0	0	0	0	0	0.000101559	0.000124324	0	0	6.82477E-05	0	0	0	0	0	0	0	0	1.50342E-05	4.04662E-05	0	0	0	0	0	0
Eukaryota; Stramenopiles; Ochrophyta; Chrysophyceae; Chrysophyceae_X; Chrysophyceae_Clade-F; Chrysophyceae_Clade-F_X; Chrysophyceae_Clade-F_X_sp.	0.00061057	0.00019023	0.000564608	8.25764E-05	0.00479929	2.53897E-05	8.70268E-05	0.000547425	2.74307E-05	0.000102372	0.00018331	0.000417039	0.000518032	0.000404561	6.60582E-05	0.00218544	0.00776563	9.38438E-05	0.000759227	0.000283263	0.00098773	0.000385919	0.002341021	0.005305127	0.002956015	0.000373635
Eukaryota; Stramenopiles; Ochrophyta; Chrysophyceae; Chrysophyceae_X; Chrysophyceae_Clade-F; Paraphysomonas; Paraphysomonas_foraminifera	0	0.00019023	6.27343E-05	0	0	0	0.000111892	9.12375E-05	6.85768E-06	3.41239E-05	0	5.9577E-05	0.000530367	0	0.000110097	7.16538E-05	0.000578616	5.21355E-05	0.000255581	8.09323E-05	0.000112425	0.000160015	0	0	9.85338E-06	5.26247E-06
Eukaryota; Stramenopiles; Ochrophyta; Chrysophyceae; Chrysophyceae_X; Chrysophyceae_Clade-F; Paraphysomonas; Paraphysomonas_imperforata	4.52274E-05	0	0	0	0	0	0	0	0	1.13746E-05	0	0	6.16705E-05	0	4.40388E-05	0	0.000274081	5.21355E-05	0.000240547	0	5.62123E-05	6.58886E-05	9.36408E-06	0	9.85338E-06	0
Eukaryota; Stramenopiles; Ochrophyta; Chrysophyceae; Chrysophyceae_X; Chrysophyceae_Clade-F; Paraphysomonas; Paraphysomonas_sp.	0	0.000114138	3.13671E-05	1.37627E-05	0	0	3.72972E-05	5.47425E-05	0	1.13746E-05	0	0	0.001665104	0	0.000275242	0.000179134	0.00172062	0.000281532	0.000353304	8.09323E-05	0.000192728	0.00028238	9.36408E-06	4.94267E-05	8.86804E-05	5.26247E-06
Eukaryota; Stramenopiles; Ochrophyta; Chrysophyceae; Chrysophyceae_X; Chrysophyceae_Clade-G; Chrysophyceae_Clade-G_X; Chrysophyceae_Clade-G_X_sp.	0.006874562	0.001826206	0.001646775	0.004899532	0.002052875	0.000355456	0.000348107	9.12375E-05	0.001206951	0.000739351	0.005682599	0.002502234	0.001566431	0.007282106	0.003512094	0.002006306	0.000548162	0.002533784	0.000473577	0.000161865	0.000112425	4.70633E-05	0.002472118	0.001548702	0.001675075	0.002725957
Eukaryota; Stramenopiles; Ochrophyta; Chrysophyceae; Chrysophyceae_X; Chrysophyceae_Clade-H; Chrysophyceae_Clade-H_X; Chrysophyceae_Clade-H_X_sp.	0	0.001331609	4.70507E-05	0.000467933	0	0.000583964	0.000907565	1.82475E-05	0.001419539	0.000796224	4.58274E-05	0	0	0.00010114	4.40388E-05	3.58269E-05	3.04535E-05	8.34168E-05	7.5171E-06	0	0	0	0	0	1.97068E-05	1.57874E-05
Eukaryota; Stramenopiles; Ochrophyta; Chrysophyceae; Chrysophyceae_X; Chrysophyceae_Clade-I; Chrysophyceae_Clade-I_X; Chrysophyceae_Clade-I_X_sp.	0	0.00038046	0	0.00463804	0.000416123	5.07795E-05	0.000111892	0	0.000212588	3.41239E-05	0.00018331	8.93655E-05	3.70023E-05	0.000278136	0.004723161	0.001504729	0.000289308	0.003607774	6.76539E-05	4.04662E-05	1.60606E-05	9.41265E-06	0	0	2.95601E-05	5.78871E-05
Eukaryota; Stramenopiles; Ochrophyta; Dictyochophyceae; Dictyochophyceae_X; Dictyochophyceae_XX; Ciliophrys; Ciliophrys_infusionum	9.04548E-05	0	0	0	2.77416E-05	0.000101559	0.000124324	9.12375E-05	0	0.000216118	0	0	0.000160343	0	0	0	0.000243628	0	0.000300684	0	0.000128485	8.47139E-05	0	0	3.94135E-05	0
Eukaryota; Stramenopiles; Ochrophyta; Dictyochophyceae; Dictyochophyceae_X; Florenciellales; Florenciella; Florenciella_parvula	0.004183533	0	0.000737128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Stramenopiles; Ochrophyta; Dictyochophyceae; Dictyochophyceae_X; Pedinellales; Pedinellales_X; Pedinellales_X_sp.	0	3.8046E-05	0	0	0.00141482	0	0	1.82475E-05	0	0	0	2.97885E-05	0	2.52851E-05	0.000110097	0	0	0	1.50342E-05	4.04662E-05	1.60606E-05	9.41265E-06	1.87282E-05	4.94267E-05	1.97068E-05	1.05249E-05
Eukaryota; Stramenopiles; Ochrophyta; Eustigmatophyceae; Eustigmatophyceae_X; Eustigmatophyceae_XX; Eustigmatophyceae_XXX; Eustigmatophyceae_XXX_sp.	0.000226137	0	1.56836E-05	0	0	0	0	0	0	0	0	0	0	0	0	3.58269E-05	0.000334988	0	7.5171E-06	4.04662E-05	0.000144546	4.70633E-05	0	0	9.85338E-06	0
Eukaryota; Stramenopiles; Ochrophyta; Raphidophyceae; Raphidophyceae_X; Raphidophyceae_XX; Chattonella; Chattonella_subsalsa	0	0	0	5.50509E-05	2.77416E-05	0.000279287	0.00026108	0.000164228	0.001590981	0.00135358	0.004445259	0.000983021	0.001184074	0.004247895	0.001497319	0.000644884	0.007598136	0.073688272	0.012320529	0.001578181	0.065896826	0.001044804	0.001339064	0.001318044	0.000236481	3.68373E-05
Eukaryota; Stramenopiles; Ochrophyta; Raphidophyceae; Raphidophyceae_X; Raphidophyceae_XX; Heterosigma; Heterosigma_akashiwo	0	0	0	0	0	0	0	0	6.85768E-06	0	4.58274E-05	2.97885E-05	0	2.52851E-05	6.60582E-05	0	1.52267E-05	6.25626E-05	0	0	5.62123E-05	0	0	3.29511E-05	0	0
Eukaryota; Stramenopiles; Stramenopiles_X; Bicoecea; Anoecales; Symbiomonaceae; Symbiomonas; Symbiomonas_scintillans	0.000316592	0	0	0	5.54831E-05	0	0	1.82475E-05	0	0	0	0	1.23341E-05	0	0	0	0.000121814	0	2.25513E-05	0	4.81819E-05	1.88253E-05	0	0	4.92669E-05	0
Eukaryota; Stramenopiles; Stramenopiles_X; Bicoecea; Bicoecales; Bicoecaceae; Bicoecaceae_X; Bicoecaceae_X_sp.	0	0	0	0	0	0	0	0	0	0	0	2.97885E-05	2.46682E-05	0	5.50485E-05	0	6.09069E-05	4.17084E-05	3.00684E-05	4.04662E-05	4.81819E-05	2.8238E-05	0.000187282	0.000115329	0.000118241	7.36745E-05
Eukaryota; Stramenopiles; Stramenopiles_X; Bicoecea; Bicoecales; Bicoecaceae; Bicosoeca; Bicosoeca_sp.	4.52274E-05	0.00019023	4.70507E-05	0.000178915	0	0	0	0	0	0	0	0	0.000333021	0	6.60582E-05	0	0.004354844	0.000156406	0.012313012	0.015377145	0.018614288	0.007756024	3.74563E-05	0.000214182	0.000118241	0
Eukaryota; Stramenopiles; Stramenopiles_X; Bicoecea; Bicoecales; Bicoecaceae; Bicosoeca; Bicosoeca_vacillans	0.004884557	0.001826206	0.000705761	2.75255E-05	0.004299942	0.000101559	8.70268E-05	0.00043794	6.85768E-06	0.000170619	0	8.93655E-05	0.00027135	2.52851E-05	0.00441489	0.00437088	0.004263483	0.001668335	0.000210479	0.000364196	0.003782282	7.53012E-05	6.55486E-05	0	0.000798124	0
Eukaryota; Stramenopiles; Stramenopiles_X; Bicoecea; Bicoecales; Bicoecaceae; Halocafeteria; Halocafeteria_seosinensis	0	0	0	0	0	0.000304677	0.000584323	7.299E-05	0.001206951	0.000420861	0	0.000119154	8.63387E-05	0.000126425	0.000308272	3.58269E-05	6.09069E-05	0.000291959	0	0	0	0	0	0	0	0
Eukaryota; Stramenopiles; Stramenopiles_X; Bicoecea; Bicoecea_X; Bicoecea_XX; Bicoecea_XXX; Bicoecea_XXX_sp.	0.002035232	0	0.000125469	0	0.000721281	0	0	5.47425E-05	0	0	0	0	6.16705E-05	0	1.10097E-05	0	0.000152267	0	0.000210479	8.09323E-05	0.00024091	0.000112952	9.36408E-06	1.64756E-05	9.85338E-05	5.26247E-06
Eukaryota; Stramenopiles; Stramenopiles_X; Bicoecea; Pseudodendromonadales; Pseudodendromonadales_X; Pseudodendromonadales_XX; Pseudodendromonadales_XX_sp.	2.26137E-05	0	0	0	0	0	0	0	0	1.13746E-05	0	0	6.16705E-05	0	0	0	0.000106587	0	4.51026E-05	8.09323E-05	2.4091E-05	9.41265E-06	0	0	0	0
Eukaryota; Stramenopiles; Stramenopiles_X; Labyrinthulea; Labyrinthulales; Labyrinthulaceae; Labyrinthulaceae_X; Labyrinthulaceae_X_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.17084E-05	3.00684E-05	0	0	0	0.000177918	0.000823778	0.000246335	0
Eukaryota; Stramenopiles; Stramenopiles_X; Labyrinthulea; Thraustochytriales; Thraustochytriaceae; Thraustochytriaceae_X; Thraustochytriaceae_X_sp.	0	0	0	1.37627E-05	0	2.53897E-05	0	0	0	0	0	0	0	5.05702E-05	0	0	0	2.08542E-05	0	0	0	0	9.36408E-05	0	9.85338E-06	1.57874E-05
Eukaryota; Stramenopiles; Stramenopiles_X; Labyrinthulea; Thraustochytriales; Thraustochytriaceae; Thraustochytrium; Thraustochytrium_sp.	0	0	0	0	0.000859988	0	0.000111892	0	2.0573E-05	0	4.58274E-05	0.000178731	0.000197346	0.000176996	0	0	1.52267E-05	0	1.50342E-05	0	0	0	0	0	3.94135E-05	5.26247E-06
Eukaryota; Stramenopiles; Stramenopiles_X; MAST; MAST-12; MAST-12D; MAST-12D_X; MAST-12D_X_sp.	9.04548E-05	3.8046E-05	0	0.000137627	5.54831E-05	2.53897E-05	4.97296E-05	0	3.42884E-05	2.27492E-05	9.16548E-05	0	3.70023E-05	0.00010114	1.10097E-05	0	0	0.001365949	0	0	0	0	3.74563E-05	3.29511E-05	0	5.26247E-06
Eukaryota; Stramenopiles; Stramenopiles_X; MAST; MAST-2; MAST-2B; MAST-2B_X; MAST-2B_X_sp.	0.004047851	0.000875057	0.000705761	0.001775392	0.00141482	0.000837861	0.000696214	0.00021897	0.001508689	0.000682477	0.000366619	0.000417039	0.000308353	0.000556272	0.005185568	0.003403554	0.00162926	0.003430514	0.000202962	8.09323E-05	9.63639E-05	1.88253E-05	0.000533753	0.000247133	0.000906511	0.001368241
Eukaryota; Stramenopiles; Stramenopiles_X; MAST; MAST-20; MAST-20_X; MAST-20_XX; MAST-20_XX_sp.	0	0	1.56836E-05	0	0	0	0	0	0	0	0	0	0	0	0	3.58269E-05	0	0	0.000142825	0	8.03032E-06	4.70633E-05	0	1.64756E-05	0	0
Eukaryota; Stramenopiles; Stramenopiles_X; MAST; MAST-4; MAST-4E; MAST-4E_X; MAST-4E_X_sp.	0	0	0	0	0	0	1.24324E-05	0	0	0	0	0	0	0	0	0	3.04535E-05	0.00039623	0.000616402	0.000121399	0.000104394	9.41265E-06	0	0	0	0
Eukaryota; Stramenopiles; Stramenopiles_X; MAST; MAST-6; MAST-6_X; MAST-6_XX; MAST-6_XX_sp.	0	0	0	0	0	0	0	0	0	1.13746E-05	4.58274E-05	0	0	2.52851E-05	0	0	1.52267E-05	1.04271E-05	0	0	8.03032E-06	0	9.36408E-05	0.000115329	0	1.57874E-05
Eukaryota; Stramenopiles; Stramenopiles_X; MOCH; MOCH-5; MOCH-5_X; MOCH-5_XX; MOCH-5_XX_sp.	0.000248751	3.8046E-05	0	0.000357831	5.54831E-05	2.53897E-05	1.24324E-05	0	3.42884E-05	4.54985E-05	0	2.97885E-05	4.93364E-05	2.52851E-05	0.000209184	7.16538E-05	0.000228401	0.010552219	0.003435315	0.001942376	0.001212579	0.000329443	0.001170511	0.000576644	9.85338E-06	2.63123E-05
Eukaryota; Stramenopiles; Stramenopiles_X; Oomycota; Oomycota_X; Oomycota_XX; Oomycota_XXX; Oomycota_XXX_sp.	2.26137E-05	3.8046E-05	0	2.75255E-05	0	2.53897E-05	1.24324E-05	0	1.37154E-05	1.13746E-05	0	0	0	0	6.60582E-05	0.000214961	0.000137041	0.000291959	6.76539E-05	0	4.81819E-05	4.70633E-05	8.42768E-05	0.000131804	9.85338E-06	1.57874E-05
Eukaryota; Stramenopiles; Stramenopiles_X; Pirsonia_Clade; Pirsonia_Clade_X; Pirsonia_Clade_XX; Pirsonia; Pirsonia_guinardiae	2.26137E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000580573	0.000230658	0	1.05249E-05
Eukaryota; Stramenopiles; Stramenopiles_X; Placidideae; Placidideae_X; Placidideae_XX; Placidideae_XXX; Placidideae_XXX_sp.	0	0	0	0	0	0	4.97296E-05	0	0	0	0	0	1.23341E-05	7.58553E-05	0	0	0.000167494	0	4.51026E-05	4.04662E-05	5.62123E-05	9.41265E-06	0	0	1.97068E-05	0
Eukaryota; Stramenopiles; Stramenopiles_X; Stramenopiles_X-Group-6; Stramenopiles_X-Group-6_X; Stramenopiles_X-Group-6_XX; Stramenopiles_X-Group-6_XXX; Stramenopiles_X-Group-6_XXX_sp.	0	3.8046E-05	0	0	0	0	0	0	0	0	0	0	1.23341E-05	0	0	0	4.56802E-05	0	7.5171E-05	0	7.22729E-05	6.58886E-05	0	1.64756E-05	0	0
Eukaryota; Stramenopiles; Stramenopiles_X; Stramenopiles_XX; Stramenopiles_XXX; Stramenopiles_XXXX; Stramenopiles_XXXXX; Stramenopiles_XXXXX_sp.	0.003052848	0.000684827	0.000266621	0.004445362	0.000471607	0.000253897	0.000410269	0.00021897	0.000432034	0.000477734	0.000458274	0.000387251	0.00020968	0.000707983	0.001673474	0.000322442	0.000441575	0.000980147	0.000496129	0.000202331	0.000425607	0.000169428	0.000374563	0.000230658	0.000108387	0.000121037
